Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2007,Suzuki,XL7,Luxury,SUV,automatic,2s3da317676111392,il,19,102971,burgundy,tan,wells fargo dealer services,5125,3600,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2006,Suzuki,Forenza,Base,Sedan,manual,kl5jd56z66k249448,fl,27,95162,white,gray,courtesy kia of brandon,1450,2000,Thu Dec 18 2014 16:20:00 GMT-0800 (PST)
2006,Suzuki,XL-7,Base,SUV,automatic,js3tx92v864106110,co,23,81082,burgundy,beige,gm financial,3725,3900,Tue Dec 23 2014 11:45:00 GMT-0800 (PST)
2006,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z66k258487,nc,23,109517,blue,gray,dt credit corporation,1325,1400,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2006,Suzuki,Verona,Base,Sedan,automatic,kl5vj56l06b190208,fl,19,148053,silver,gray,automotive leasing specialist,850,400,Thu Dec 18 2014 13:25:00 GMT-0800 (PST)
2005,Suzuki,Forenza,S,Sedan,automatic,kl5jd56zx5k179094,tn,19,238892,gold,gray,repo remarketing/pro bureau of collections md,600,600,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
2005,Suzuki,Verona,S,Sedan,automatic,kl5vj56l95b177052,tn,2,110007,beige,gray,united acceptance,1500,500,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
2005,Suzuki,Forenza,S,Sedan,automatic,kl5jd56z05k236841,nj,19,130951,silver,gray,lester glenn buick,950,750,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
2005,Suzuki,Forenza,S,Sedan,automatic,kl5jd56z45k198708,nc,28,111780,red,gray,santander consumer,1250,500,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2008,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z38k947356,nc,36,82062,white,gray,santander consumer,2300,2300,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2004,Suzuki,XL-7,EX,SUV,automatic,js3tx92v044104705,nc,22,206815,beige,tan,primeritus remarketing/dai,1150,2100,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2013,Suzuki,Grand Vitara,Premium,SUV,automatic,js3te0d24d4100130,pr,43,13296,silver,black,scotiabank de puerto rico,11050,11400,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
2013,Suzuki,SX4,LE Popular Package,Sedan,automatic,js2yc5a3xd6100714,pr,36,23323,blue,black,oriental bank,6425,4100,Tue Dec 23 2014 11:30:00 GMT-0800 (PST)
2013,Suzuki,SX4,LE Popular Package,Sedan,automatic,js2yc5a37d6103053,pr,35,39075,blue,black,oriental bank,5600,6100,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2013,Suzuki,SX4,LE Popular Package,Sedan,automatic,js2yc5a31d6103095,pr,36,17022,gray,beige,oriental bank,7100,8500,Wed Jan 08 2014 11:30:00 GMT-0800 (PST)
2013,Suzuki,SX4,LE Popular Package,Sedan,automatic,js2yc5a32d6101789,pr,37,43719,silver,black,oriental bank,5300,7500,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2013,Suzuki,SX4,LE,Sedan,automatic,js2yc5a32d6102974,pr,38,28754,gray,beige,oriental bank,7000,7000,Tue Dec 23 2014 11:30:00 GMT-0800 (PST)
2013,Suzuki,SX4,LE Popular Package,Sedan,manual,js2yc5a33d6102966,pr,41,9163,white,beige,oriental bank,7525,5700,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2010,Suzuki,Grand Vitara,Premium,SUV,automatic,js3te0d2xa4100628,pr,24,60604,beige,black,scotiabank de puerto rico,6300,7000,Thu Jan 29 2015 03:00:00 GMT-0800 (PST)
2008,Suzuki,SX4,Crossover,Hatchback,manual,js2yb413x85105405,oh,34,93592,red,black,bobb automotive inc,4525,3200,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2008,Suzuki,XL7,Premium,SUV,automatic,2s3db217886106204,nc,33,122504,black,gray,hendrick kia of concord,3150,3500,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
2007,Suzuki,Forenza,Base,Sedan,automatic,kl5jd56z57k587005,tx,19,109552,gold,gray,dt inventory,1700,400,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
2011,Suzuki,SX4,LE,Sedan,manual,js2yc5a2xb6303543,tx,42,52889,white,beige,santander consumer,4925,6000,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2010,Suzuki,Grand Vitara,Limited,SUV,automatic,js3te1d94a4110137,fl,36,77886,gray,black,carisma auto wholesaler inc,8275,9900,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
