Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2006,Audi,A3,2.0T,Wagon,automatic,waumf68p86a000901,nv,33,112305,blue,gray,hertz remarketing,4800,5400,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2006,Audi,A3,2.0T,Wagon,automatic,waumf78p36a068612,fl,34,54567,white,black,the collection,6625,9800,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2006,Audi,A4,1.8T,Convertible,automatic,wauac48h66k003895,ca,22,102606,white,—,premium auto wholesale,4850,5500,Thu Mar 05 2015 04:00:00 GMT-0800 (PST)
2006,Audi,A6,3.2 quattro,Sedan,automatic,waudh74f56n149501,ga,26,120708,black,beige,athens bmw,6250,7200,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2005,Audi,A6,3.2 quattro,Sedan,automatic,waudt74f65n042745,va,41,80706,silver,black,va cars inc,7150,8900,Thu Mar 05 2015 01:35:00 GMT-0800 (PST)
2007,Audi,Q7,4.2 Premium quattro,SUV,automatic,wa1bv74l57d032480,oh,29,89850,gray,gray,chaco credit union,13400,14200,Thu Mar 05 2015 01:00:00 GMT-0800 (PST)
2007,Audi,A4,2.0T quattro,Sedan,automatic,waudf78e97a011184,oh,37,105565,red,beige,platinum auto finance llc,6425,7200,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT)
2007,Audi,A4,2.0T,Sedan,automatic,wauaf78e17a266169,fl,28,97849,silver,gray,napletons north palm auto park inc,6850,7000,Thu Mar 05 2015 02:15:00 GMT-0800 (PST)
2007,Audi,A4,2.0T,Convertible,automatic,waubf48h97k031283,fl,21,46546,gray,gray,meridian remarketing,8200,6900,Thu Mar 05 2015 01:35:00 GMT-0800 (PST)
2007,Audi,A4,2.0T,Sedan,automatic,wauaf78e67a188097,fl,36,67731,red,black,the collection,8575,9800,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2008,Audi,Q7,3.6 Premium quattro,SUV,automatic,wa1by74l78d044820,ny,19,91497,black,black,remarketing by ge/manheim albany,15550,13900,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2008,Audi,TT,2.0T,Hatchback,automatic,truaf38jx81000777,nc,42,75838,black,black,crossroads ford inc,11750,13500,Mon Mar 09 2015 02:00:00 GMT-0700 (PDT)
2008,Audi,A4,2.0T,Sedan,automatic,wauaf78e58a035907,nv,34,61479,silver,black,kapitolia auto llc,10500,11500,Fri Mar 06 2015 04:00:00 GMT-0800 (PST)
2012,Audi,S5,Premium Plus quattro,Coupe,automatic,wauvvafr1ca002158,oh,37,47178,black,black,kings volkswagen,32900,35500,Thu Mar 05 2015 02:30:00 GMT-0800 (PST)
2009,Audi,A8,L quattro,Sedan,automatic,waumv94e79n008638,fl,37,42620,silver,black,the collection,25500,25000,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2010,Audi,A5,2.0T Premium quattro,Coupe,automatic,waulfafr1aa076407,fl,44,75995,blue,gray,arg inc,18050,19500,Fri Mar 06 2015 01:30:00 GMT-0800 (PST)
2012,Audi,A5,2.0T Premium quattro,Coupe,manual,waurfafr4ca004338,fl,41,36265,blue,brown,the collection,23900,23800,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2012,Audi,S4,Premium Plus quattro,Sedan,automatic,waukgafl7ca117999,nv,35,13364,black,black,unique autos,37900,37750,Fri Mar 06 2015 03:45:00 GMT-0800 (PST)
2012,Audi,A5,2.0T Premium quattro,Coupe,automatic,waucfafr3ca005843,fl,5,32379,gray,—,the collection,23200,23900,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2012,Audi,Q7,3.0T Premium quattro,SUV,automatic,wa1cgafe0cd008866,fl,46,40751,black,black,the collection,30700,30700,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2012,Audi,S4,Premium Plus quattro,Sedan,automatic,waukgbfl7ca089899,pa,5,26123,black,black,sky motor cars,35600,36000,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2012,Audi,A8,L 4.2 quattro,Sedan,automatic,waurvafd6cn025272,fl,48,34199,black,black,ferco motors corp,42100,43300,Fri Mar 06 2015 01:35:00 GMT-0800 (PST)
2012,Audi,A4,2.0T Premium,Sedan,automatic,wauefafl3ca118812,fl,4,33177,gray,gray,the collection,20000,21300,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2008,Audi,A6,3.2 quattro,Sedan,automatic,waudh74f68n105610,nc,36,111014,silver,black,primeritus remarketing/aas,9700,9500,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT)
2012,Audi,A4,2.0T Premium,Sedan,automatic,wauafafl5ca115652,fl,44,20454,blue,beige,the collection,20000,20500,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2013,Audi,A4,2.0T Premium Plus quattro,Sedan,automatic,wauffafl1dn036169,ca,45,30152,gray,black,aaero sweet corporation,26000,27250,Thu Mar 05 2015 03:30:00 GMT-0800 (PST)
2013,Audi,A4,2.0T Premium quattro,Sedan,automatic,waubfafl8dn043053,pa,44,33049,red,black,avis corporation,22900,22500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
1998,Audi,A6,2.8 quattro,Sedan,automatic,wauba24b0wn094404,fl,39,72634,brown,beige,the collection,1350,3000,Thu Mar 05 2015 01:15:00 GMT-0800 (PST)
2002,Audi,TT,180hp,Convertible,manual,trutc28n921032853,pa,25,129975,red,black,champion mazda,2600,4000,Fri Mar 06 2015 01:00:00 GMT-0800 (PST)
2003,Audi,A4,1.8T,Convertible,automatic,wauac48h83k016675,fl,19,148685,blue,gray,courtesy hyundai,1725,2800,Thu Mar 05 2015 08:20:00 GMT-0800 (PST)
2004,Audi,S4,quattro,Sedan,automatic,waupl68e04a256984,fl,26,119561,silver,black,bright star credit union,5975,5400,Fri Mar 06 2015 02:40:00 GMT-0800 (PST)
2005,Audi,A4,1.8T quattro,Sedan,automatic,waulc68e15a123988,tx,19,71708,black,gray,audi plano,6300,4600,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2006,Audi,A4,2.0T,Sedan,automatic,waubf78ex6a129220,ca,37,113037,gray,black,california auto exchange,5550,6000,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
2014,Audi,Q5,3.0T Premium Plus quattro,SUV,automatic,wa1dgafpxea055476,tx,42,20931,beige,beige,david mcdavid acura,39800,40000,Wed Mar 04 2015 02:20:00 GMT-0800 (PST)
