Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2004,Mazda,Mazda6,s,Sedan,manual,1yvfp80d145n23229,oh,39,110882,orange,black,pat obrien chevrolet buick norwalk,2450,1900,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
2009,Mazda,CX-9,Grand Touring,SUV,automatic,jm3tb28a390174911,fl,29,80162,silver,black,zimmerman auto brokers inc,10200,10000,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i SV,Sedan,automatic,jm1bl1sf4a1129670,fl,24,93751,gray,black,santander consumer,5925,5200,Thu Jan 29 2015 01:35:00 GMT-0800 (PST)
2012,Mazda,Mazda2,Sport,Hatchback,automatic,jm1de1kz3c0145011,ca,39,83686,red,black,reliable rent a car,4625,6000,Wed Feb 18 2015 04:30:00 GMT-0800 (PST)
2010,Mazda,Mazda3,i SV,Sedan,automatic,jm1bl1sf6a1312486,pr,37,71123,green,black,reliable financial services inc,6725,7200,Thu Jan 29 2015 03:00:00 GMT-0800 (PST)
2012,Mazda,Mazda3,i Touring,Sedan,automatic,jm1bl1v78c1577532,mo,2,21501,white,black,crosslane wholesale llc,12100,7900,Wed Jan 28 2015 02:30:00 GMT-0800 (PST)
2013,Mazda,Mazda3,i Touring,Hatchback,automatic,jm1bl1l78d1714649,wi,24,41009,gray,black,avis corporation,12250,11500,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
2013,Mazda,Mazda5,Touring,Minivan,automatic,jm1cw2cl5d0155050,az,43,43822,white,gray,avis corporation,12650,12600,Thu Feb 05 2015 03:30:00 GMT-0800 (PST)
2014,Mazda,Mazda6,i Touring,Sedan,automatic,jm1gj1v68e1133797,nc,49,10413,silver,black,toyota/scion of gastonia,18150,18800,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2014,Mazda,CX-9,Touring,SUV,automatic,jm3tb2ca7e0432722,fl,43,28721,red,black,southeastern car & truck rental,21300,20300,Tue Jan 27 2015 02:25:00 GMT-0800 (PST)
2014,Mazda,Mazda6,i Sport,Sedan,automatic,jm1gj1u62e1137653,nc,26,33899,black,black,avis corporation,15800,16600,Tue Jan 27 2015 01:15:00 GMT-0800 (PST)
2014,Mazda,Mazda2,Sport,Hatchback,automatic,jm1de1kz0e0176154,ca,2,12162,black,black,fox rent a car tra,10950,4250,Tue Jan 27 2015 05:00:00 GMT-0800 (PST)
2014,Mazda,CX-9,Touring,SUV,automatic,jm3tb2ca0e0431962,fl,44,28139,gray,black,southeastern car & truck rental,21400,20000,Tue Jan 27 2015 02:25:00 GMT-0800 (PST)
1995,Mazda,Protege,LX,Sedan,automatic,jm1ba1417s0119049,nc,1,187295,—,beige,hendrick honda,300,300,Wed Jan 28 2015 06:30:00 GMT-0800 (PST)
2000,Mazda,Protege,DX,Sedan,automatic,jm1bj2227y0272699,ca,24,114533,gold,beige,bob baker jeep,1225,1100,Wed Jan 28 2015 04:15:00 GMT-0800 (PST)
2000,Mazda,Protege,DX,Sedan,automatic,jm1bj222xy0260112,ca,2,252691,white,tan,purple heart services inc,525,500,Wed Feb 11 2015 05:30:00 GMT-0800 (PST)
2012,Mazda,Mazda2,Sport,Hatchback,manual,jm1de1ky5c0151447,tn,37,34962,—,black,carlock kia of tuscaloosa,7725,9000,Wed Feb 04 2015 02:30:00 GMT-0800 (PST)
