Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c59ct257891,oh,37,23370,blue,black,bmw mini financial services,13550,14500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper Clubman,S,Hatchback,automatic,wmwzg3c5xcty37821,fl,45,33747,blue,black,parks ford of wesley chapel,17000,16800,Thu Jan 22 2015 01:45:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c58ct257901,nv,4,10075,blue,black,bmw mini financial services,14550,15500,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
2012,MINI,Cooper Clubman,S,Hatchback,manual,wmwzg3c51cty31891,pa,42,23217,blue,—,bmw mini financial services,17800,15250,Fri Jan 23 2015 01:00:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c51ct542343,oh,43,25803,blue,black,bmw mini financial services,13400,14500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c50ct257813,oh,41,24507,white,black,bmw mini financial services,13500,15250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c58ct261091,oh,42,19982,white,black,bmw mini financial services,13800,15500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper Clubman,S,Hatchback,automatic,wmwzg3c57cty38120,wa,42,39114,red,black,bmw mini financial services,16550,17700,Wed Jan 21 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,manual,wmwsu3c56ct186052,pa,29,32367,white,black,bmw mini financial services,12950,11000,Fri Feb 06 2015 01:00:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,manual,wmwsu3c56ct368155,oh,5,19000,red,black,bmw mini financial services,13850,13000,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,manual,wmwsu3c57ct186304,oh,42,13191,silver,black,bmw mini financial services,14250,13750,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c5xct256796,ca,45,30168,silver,black,bill pearce motors,13100,13000,Tue Jan 27 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,manual,wmwsu3c58ct367251,pa,43,44573,black,black,bmw mini financial services,12050,11100,Fri Feb 20 2015 09:00:00 GMT-0800 (PST)
2012,MINI,Cooper Clubman,S,Hatchback,automatic,wmwzg3c50cty37987,oh,44,26135,blue,black,bmw mini financial services,16650,16250,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,automatic,wmwsu3c5xct256099,ca,43,34394,white,black,l m auto wholesale,13250,15000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,manual,wmwsu3c55ct369524,oh,37,11812,green,black,bmw mini financial services,14350,14500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper,S,Hatchback,automatic,wmwsv3c58cty18644,oh,4,35666,blue,black,bmw mini financial services,15400,17750,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper,S,Hatchback,automatic,wmwsv3c58ct386928,oh,39,23554,silver,beige,bmw mini financial services,16650,23500,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
2012,MINI,Cooper,S,Hatchback,manual,wmwsv3c59cty27711,pa,39,35804,white,black,bmw mini financial services,14950,13000,Thu Feb 19 2015 01:00:00 GMT-0800 (PST)
2012,MINI,Cooper,Base,Hatchback,manual,wmwsu3c53ct185425,wa,4,30705,orange,black,bmw mini financial services,13300,14000,Wed Jan 21 2015 04:30:00 GMT-0800 (PST)
