Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2014,Subaru,Forester,2.5i Touring PZEV,suv,automatic,jf2sjamcxeh429060,nj,5,5398,gray,gray,subaru of america,27800,25000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brbpc9e3236643,nj,44,10750,blue,brown,subaru of america,27400,30400,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i Premium PZEV,suv,manual,jf2sjacc0eg410377,nj,43,9358,black,gray,subaru of america,23000,21000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.5i PZEV,suv,automatic,jf2sjaac1eh406058,nj,44,12868,silver,black,subaru of america,19950,20800,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Forester,2.0XT Touring,suv,automatic,jf2sjgmc1eh415311,fl,45,27196,gray,black,d&a fine cars,26400,27000,Fri Jun 12 2015 02:25:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i PZEV,wagon,automatic,4s4brbac3e3253799,nj,46,12151,burgundy,black,subaru of america,22600,23400,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Legacy,2.5i Premium PZEV,sedan,automatic,4s3bmbd69e3029462,nj,32,12774,gray,black,subaru of america,18550,19800,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Limited PZEV,wagon,automatic,4s4brblc6e3270688,nj,48,25231,gray,black,subaru of america,25600,25900,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,3.6R Limited,wagon,automatic,4s4brdpc1e2277012,nj,47,20695,white,brown,subaru of america,28700,30100,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,XV Crosstrek,Premium,suv,automatic,jf2gpawc3e8222298,nj,43,20593,silver,black,subaru of america,20600,23800,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,XV Crosstrek,Hybrid Touring,suv,automatic,jf2gpbkc9eh206599,nj,49,14711,blue,beige,subaru of america,23200,22400,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Tribeca,3.6R Limited,suv,automatic,4s4wx9kd5e4400609,nj,45,24758,silver,black,subaru of america,27800,28800,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,XV Crosstrek,Limited,suv,automatic,jf2gpakc8e8232492,nj,42,16359,black,tan,subaru of america,21100,22400,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,XV Crosstrek,Hybrid,suv,automatic,jf2gpbcc7eh207040,nj,44,11753,silver,black,subaru of america,21600,22200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,3.6R Limited,wagon,automatic,4s4brdnc1e2203172,nj,46,14055,red,black,subaru of america,29800,30200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,XV Crosstrek,Hybrid Touring,suv,automatic,jf2gpbkc2eh205133,nj,47,15682,green,black,subaru of america,23200,23000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,3.6R Limited,wagon,automatic,4s4brdpc4e2259443,nj,48,6890,white,brown,subaru of america,31000,32800,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Legacy,2.5i Limited PZEV,sedan,automatic,4s3bmbn67e3020046,nj,45,17673,red,black,subaru of america,21300,25800,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,3.6R Limited,wagon,automatic,4s4brdnc4e2268551,nj,47,21247,blue,black,subaru of america,28600,30200,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,2.5i Premium PZEV,wagon,automatic,4s4brbfc1e3249484,mi,43,40182,gray,black,ed koehn ford lincoln mercury,21900,22100,Thu Jun 11 2015 02:30:00 GMT-0700 (PDT)
2014,Subaru,Outback,3.6R Limited,wagon,automatic,4s4brdpc6e2252350,nj,49,14728,gray,brown,subaru of america,29700,31000,Wed Jun 17 2015 02:30:00 GMT-0700 (PDT)
