Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2004,Scion,xB,Base,wagon,automatic,jtlkt324040164375,ma,28,154541,silver,black,boch honda west,2575,2500,Thu Jun 04 2015 11:30:00 GMT-0700 (PDT)
2007,Scion,tC,Base,hatchback,automatic,jtkde177370199964,fl,44,107070,black,black,ford motor credit company llc,4575,1200,Mon Jun 08 2015 02:30:00 GMT-0700 (PDT)
2007,Scion,tC,Base,hatchback,automatic,jtkde177170186081,md,36,119781,blue,black,gateway subaru llc,4200,5400,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2007,Scion,tC,Base,hatchback,automatic,jtkde167970163522,pa,43,76269,white,black,gnm auto sales inc,5525,7800,Fri Jun 05 2015 02:00:00 GMT-0700 (PDT)
2007,Scion,tC,Base,hatchback,manual,jtkde177670176744,md,19,99070,burgundy,black,darcars sales and leasing,4825,4000,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2015,Scion,tC,Base,hatchback,automatic,jtkjf5c76fj002128,ca,36,35486,black,black,toyota financial services,13900,14500,Wed Jun 10 2015 05:30:00 GMT-0700 (PDT)
2008,Scion,tC,Base,hatchback,manual,jtkde167380247644,nj,19,81423,silver,black,toyota financial services,6725,4500,Wed Jun 10 2015 02:30:00 GMT-0700 (PDT)
2010,Scion,xB,Base,wagon,manual,jtlze4fexa1102876,md,36,77609,black,black,chrysler capital,8775,6100,Tue Jun 09 2015 02:30:00 GMT-0700 (PDT)
2011,Scion,tC,Base,hatchback,automatic,jtkjf5c79b3015969,fl,42,37542,gray,black,capital one auto finance,12000,12100,Wed Jun 10 2015 02:10:00 GMT-0700 (PDT)
2012,Scion,tC,Base,hatchback,manual,jtkjf5c72c3024594,pr,19,42191,gray,black,oriental bank,11700,11300,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
