Year,Make,Model,Trim,Body,Transmission,VIN,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
1995,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52lxsh561552,wa,2,129500,gold,beige,robert larson's hyundai,850,600,Wed Feb 25 2015 06:10:00 GMT-0800 (PST)
2003,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k53u220303,ca,19,49568,silver,silver,credit acceptance corp/vrs/southfield,4450,4300,Wed Feb 25 2015 04:30:00 GMT-0800 (PST)
2003,Buick,LeSabre,Custom,Sedan,automatic,1g4hp54k43u129908,fl,19,87656,white,beige,coggin deland hyundai,3450,2800,Tue Feb 24 2015 10:00:00 GMT-0800 (PST)
2004,Buick,Regal,LS,Sedan,automatic,2g4wb52k941305566,ca,25,151215,gold,beige,aaero sweet company,1625,1650,Wed Feb 25 2015 03:30:00 GMT-0800 (PST)
2005,Buick,LaCrosse,CXL,Sedan,automatic,2g4wd532x51308972,ca,23,109533,silver,black,wells fargo dealer services,5125,4800,Thu Feb 26 2015 04:00:00 GMT-0800 (PST)
2005,Buick,Rendezvous,CX,SUV,automatic,3g5da03e35s508346,mi,2,194658,silver,—,hertz remarketing,1350,1700,Thu Feb 26 2015 02:15:00 GMT-0800 (PST)
2005,Buick,Rendezvous,CX,SUV,automatic,3g5db03e75s519251,fl,22,119960,silver,—,credit acceptance corp/vrs/southfield,3025,2400,Thu Feb 26 2015 09:00:00 GMT-0800 (PST)
2005,Buick,Rendezvous,CX,SUV,automatic,3g5da03e95s569247,oh,26,166073,white,gray,dt credit corporation,2175,1900,Thu Feb 26 2015 01:00:00 GMT-0800 (PST)
2005,Buick,Rainier,CXL,SUV,automatic,5gadt13s752111931,in,35,102331,silver,gray,general acceptance corporation,3750,3800,Thu Feb 26 2015 02:00:00 GMT-0800 (PST)
2005,Buick,LaCrosse,CX,Sedan,automatic,2g4wc532251270320,ca,19,53084,silver,gray,santander consumer,6175,5000,Wed Feb 25 2015 16:00:00 GMT-0800 (PST)
2005,Buick,LaCrosse,CXL,Sedan,automatic,2g4wd532351318906,nc,36,186452,green,black,hendrick chevrolet,2700,3200,Mon Feb 23 2015 01:30:00 GMT-0800 (PST)
2007,Buick,Lucerne,CXL,Sedan,automatic,1g4hd57227u185498,oh,42,70904,silver,gray,exceptional motorcar llc,7500,7900,Tue Feb 24 2015 02:00:00 GMT-0800 (PST)
2011,Buick,LaCrosse,CX,Sedan,automatic,1g4ga5ec9bf214203,fl,3,21364,gray,beige,gm remarketing,13250,10900,Mon Feb 23 2015 05:00:00 GMT-0800 (PST)
1999,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k1xh446269,ga,24,99460,silver,gray,five star ford lincoln mercury,1025,1600,Fri Feb 27 2015 03:00:00 GMT-0800 (PST)
2001,Buick,Park Avenue,Base,Sedan,automatic,1g4cw54k614201458,ga,25,196139,silver,gray,five star nissan,800,700,Fri Feb 27 2015 03:00:00 GMT-0800 (PST)
2004,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k64u226712,ne,2,139330,gray,tan,finance co of kansas inc,2325,2400,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2005,Buick,LeSabre,Custom,Sedan,automatic,1g4hp54kx5u194734,ga,43,113557,white,beige,five star toyota of milledgeville,3600,4500,Fri Feb 27 2015 03:00:00 GMT-0800 (PST)
2005,Buick,LaCrosse,CXL,Sedan,automatic,2g4wd562x51339182,fl,41,76663,blue,gray,westfall auto sales,5875,6300,Wed Feb 25 2015 01:30:00 GMT-0800 (PST)
2006,Buick,Rendezvous,CX,SUV,automatic,3g5da03l36s640894,mi,28,140848,white,beige,gm financial,3675,2900,Thu Feb 26 2015 01:30:00 GMT-0800 (PST)
